timestamp_idx,edge_idx,edge_name,src_node,dst_node,capacity,effective_capacity,length,pci,speed_limit,lanes,incident_flag,flow,speed,target_next_flow,target_next_speed
4070,1,E1_V1->V4,0,3,3200.0,2922.04,2.8,76.74,60.0,3.0,0,333.72,60.0,555.76,59.34
4070,2,E2_V1->V5,0,4,3000.0,2739.41,4.5,71.74,60.0,3.0,0,449.25,60.0,530.21,60.0
4070,3,E3_V2->V3,1,2,3500.0,3195.98,4.0,74.74,60.0,4.0,0,605.74,58.47,587.44,60.0
4070,4,E4_V2->V5,1,4,2800.0,2556.79,1.8,78.74,50.0,3.0,0,634.13,45.09,621.31,49.84
4070,5,E5_V3->V8,2,7,4200.0,3835.18,2.5,86.74,80.0,4.0,0,645.36,80.0,552.55,80.0
4070,6,E6_V4->V5,3,4,2500.0,2282.85,1.5,66.74,50.0,2.0,0,508.22,46.86,627.94,50.0
4070,7,E7_V5->V6,4,5,3600.0,3287.3,2.0,71.74,50.0,4.0,0,641.08,50.0,741.49,44.52
4070,8,E8_V6->V2,5,1,2400.0,2191.53,2.2,68.74,50.0,2.0,0,600.19,50.0,668.69,49.16
4070,9,E9_V6->V7,5,6,2800.0,2556.79,3.0,72.74,50.0,3.0,0,557.63,48.59,616.42,50.0
4070,10,E10_V7->V3,6,2,3100.0,2830.73,2.1,76.74,50.0,3.0,0,477.29,49.36,518.13,50.0
4071,0,E0_V1->V2,0,1,4000.0,3613.18,3.5,81.37,70.0,4.0,0,544.86,69.85,390.51,70.0
4071,1,E1_V1->V4,0,3,3200.0,2890.55,2.8,76.37,60.0,3.0,0,555.76,59.34,375.0,60.0
4071,2,E2_V1->V5,0,4,3000.0,2709.89,4.5,71.37,60.0,3.0,0,530.21,60.0,537.16,60.0
4071,3,E3_V2->V3,1,2,3500.0,3161.53,4.0,74.37,60.0,4.0,0,587.44,60.0,481.6,58.95
4071,4,E4_V2->V5,1,4,2800.0,2529.23,1.8,78.37,50.0,3.0,0,621.31,49.84,480.85,49.76
4071,5,E5_V3->V8,2,7,4200.0,3793.84,2.5,86.37,80.0,4.0,0,552.55,80.0,610.67,80.0
4071,6,E6_V4->V5,3,4,2500.0,2258.24,1.5,66.37,50.0,2.0,0,627.94,50.0,567.92,46.75
4071,7,E7_V5->V6,4,5,3600.0,3251.86,2.0,71.37,50.0,4.0,0,741.49,44.52,709.44,48.04
4071,8,E8_V6->V2,5,1,2400.0,2167.91,2.2,68.37,50.0,2.0,0,668.69,49.16,603.42,50.0
4071,9,E9_V6->V7,5,6,2800.0,2529.23,3.0,72.37,50.0,3.0,0,616.42,50.0,628.08,46.66
4071,10,E10_V7->V3,6,2,3100.0,2800.22,2.1,76.37,50.0,3.0,0,518.13,50.0,555.69,50.0
4072,0,E0_V1->V2,0,1,4000.0,3643.06,3.5,81.65,70.0,4.0,0,390.51,70.0,487.81,66.8
4072,1,E1_V1->V4,0,3,3200.0,2914.45,2.8,76.65,60.0,3.0,0,375.0,60.0,269.74,59.65
4072,2,E2_V1->V5,0,4,3000.0,2732.3,4.5,71.65,60.0,3.0,0,537.16,60.0,387.8,60.0
4072,3,E3_V2->V3,1,2,3500.0,3187.68,4.0,74.65,60.0,4.0,0,481.6,58.95,614.36,60.0
4072,4,E4_V2->V5,1,4,2800.0,2550.14,1.8,78.65,50.0,3.0,0,480.85,49.76,602.96,49.67
4072,5,E5_V3->V8,2,7,4200.0,3825.22,2.5,86.65,80.0,4.0,0,610.67,80.0,570.17,76.54
4072,6,E6_V4->V5,3,4,2500.0,2276.91,1.5,66.65,50.0,2.0,0,567.92,46.75,492.48,46.31
4072,7,E7_V5->V6,4,5,3600.0,3278.76,2.0,71.65,50.0,4.0,0,709.44,48.04,493.99,49.58
4072,8,E8_V6->V2,5,1,2400.0,2185.84,2.2,68.65,50.0,2.0,0,603.42,50.0,537.86,49.11
4072,9,E9_V6->V7,5,6,2800.0,2550.14,3.0,72.65,50.0,3.0,0,628.08,46.66,487.91,48.13
4072,10,E10_V7->V3,6,2,3100.0,2823.37,2.1,76.65,50.0,3.0,0,555.69,50.0,651.48,50.0
4073,0,E0_V1->V2,0,1,4000.0,3471.99,3.5,80.05,70.0,4.0,0,487.81,66.8,413.64,67.83
4073,1,E1_V1->V4,0,3,3200.0,2777.59,2.8,75.05,60.0,3.0,0,269.74,59.65,348.96,60.0
4073,2,E2_V1->V5,0,4,3000.0,2603.99,4.5,70.05,60.0,3.0,0,387.8,60.0,629.31,58.54
4073,3,E3_V2->V3,1,2,3500.0,3037.99,4.0,73.05,60.0,4.0,0,614.36,60.0,560.53,59.88
4073,4,E4_V2->V5,1,4,2800.0,2430.39,1.8,77.05,50.0,3.0,0,602.96,49.67,600.94,45.84
4073,5,E5_V3->V8,2,7,4200.0,3645.59,2.5,85.05,80.0,4.0,0,570.17,76.54,616.25,78.29
4073,6,E6_V4->V5,3,4,2500.0,2169.99,1.5,65.05,50.0,2.0,0,492.48,46.31,487.92,49.62
4073,7,E7_V5->V6,4,5,3600.0,3124.79,2.0,70.05,50.0,4.0,0,493.99,49.58,688.57,50.0
4073,8,E8_V6->V2,5,1,2400.0,2083.19,2.2,67.05,50.0,2.0,0,537.86,49.11,502.73,48.41
4073,9,E9_V6->V7,5,6,2800.0,2430.39,3.0,71.05,50.0,3.0,0,487.91,48.13,626.06,49.08
4073,10,E10_V7->V3,6,2,3100.0,2690.79,2.1,75.05,50.0,3.0,0,651.48,50.0,603.01,50.0
4074,0,E0_V1->V2,0,1,4000.0,3633.6,3.5,81.57,70.0,4.0,0,413.64,67.83,532.72,68.9
4074,1,E1_V1->V4,0,3,3200.0,2906.88,2.8,76.57,60.0,3.0,0,348.96,60.0,592.46,60.0
4074,2,E2_V1->V5,0,4,3000.0,2725.2,4.5,71.57,60.0,3.0,0,629.31,58.54,559.28,58.31
4074,3,E3_V2->V3,1,2,3500.0,3179.4,4.0,74.57,60.0,4.0,0,560.53,59.88,680.76,58.08
4074,4,E4_V2->V5,1,4,2800.0,2543.52,1.8,78.57,50.0,3.0,0,600.94,45.84,625.13,50.0
4074,5,E5_V3->V8,2,7,4200.0,3815.28,2.5,86.57,80.0,4.0,0,616.25,78.29,384.93,79.98
4074,6,E6_V4->V5,3,4,2500.0,2271.0,1.5,66.57,50.0,2.0,0,487.92,49.62,517.97,50.0
4074,7,E7_V5->V6,4,5,3600.0,3270.24,2.0,71.57,50.0,4.0,0,688.57,50.0,622.74,49.6
4074,8,E8_V6->V2,5,1,2400.0,2180.16,2.2,68.57,50.0,2.0,0,502.73,48.41,654.15,48.75
4074,9,E9_V6->V7,5,6,2800.0,2543.52,3.0,72.57,50.0,3.0,0,626.06,49.08,592.43,50.0
4074,10,E10_V7->V3,6,2,3100.0,2816.04,2.1,76.57,50.0,3.0,0,603.01,50.0,624.45,50.0
4075,0,E0_V1->V2,0,1,4000.0,3628.89,3.5,81.52,70.0,4.0,0,532.72,68.9,375.08,70.0
4075,1,E1_V1->V4,0,3,3200.0,2903.11,2.8,76.52,60.0,3.0,0,592.46,60.0,462.83,60.0
4075,2,E2_V1->V5,0,4,3000.0,2721.67,4.5,71.52,60.0,3.0,0,559.28,58.31,455.38,59.81
4075,3,E3_V2->V3,1,2,3500.0,3175.28,4.0,74.52,60.0,4.0,0,680.76,58.08,532.58,60.0
4075,4,E4_V2->V5,1,4,2800.0,2540.22,1.8,78.52,50.0,3.0,0,625.13,50.0,611.57,50.0
4075,5,E5_V3->V8,2,7,4200.0,3810.33,2.5,86.52,80.0,4.0,0,384.93,79.98,409.86,79.18
4075,6,E6_V4->V5,3,4,2500.0,2268.05,1.5,66.52,50.0,2.0,0,517.97,50.0,513.25,49.28
4075,7,E7_V5->V6,4,5,3600.0,3266.0,2.0,71.52,50.0,4.0,0,622.74,49.6,691.76,50.0
4075,8,E8_V6->V2,5,1,2400.0,2177.33,2.2,68.52,50.0,2.0,0,654.15,48.75,613.61,47.63
4075,9,E9_V6->V7,5,6,2800.0,2540.22,3.0,72.52,50.0,3.0,0,592.43,50.0,557.5,50.0
4075,10,E10_V7->V3,6,2,3100.0,2812.39,2.1,76.52,50.0,3.0,0,624.45,50.0,517.28,50.0
4076,0,E0_V1->V2,0,1,4000.0,3624.18,3.5,81.48,70.0,4.0,0,375.08,70.0,465.08,68.89
4076,1,E1_V1->V4,0,3,3200.0,2899.34,2.8,76.48,60.0,3.0,0,462.83,60.0,385.32,59.13
4076,2,E2_V1->V5,0,4,3000.0,2718.13,4.5,71.48,60.0,3.0,0,455.38,59.81,496.15,57.76
4076,3,E3_V2->V3,1,2,3500.0,3171.16,4.0,74.48,60.0,4.0,0,532.58,60.0,561.05,60.0
4076,4,E4_V2->V5,1,4,2800.0,2536.92,1.8,78.48,50.0,3.0,0,611.57,50.0,480.77,48.79
4076,5,E5_V3->V8,2,7,4200.0,3805.39,2.5,86.48,80.0,4.0,0,409.86,79.18,567.63,79.43
4076,6,E6_V4->V5,3,4,2500.0,2265.11,1.5,66.48,50.0,2.0,0,513.25,49.28,501.51,50.0
4076,7,E7_V5->V6,4,5,3600.0,3261.76,2.0,71.48,50.0,4.0,0,691.76,50.0,561.22,50.0
4076,8,E8_V6->V2,5,1,2400.0,2174.51,2.2,68.48,50.0,2.0,0,613.61,47.63,560.13,48.97
4076,9,E9_V6->V7,5,6,2800.0,2536.92,3.0,72.48,50.0,3.0,0,557.5,50.0,545.28,48.53
4076,10,E10_V7->V3,6,2,3100.0,2808.74,2.1,76.48,50.0,3.0,0,517.28,50.0,541.48,50.0
4077,0,E0_V1->V2,0,1,4000.0,3619.48,3.5,81.43,70.0,4.0,0,465.08,68.89,388.32,70.0
4077,1,E1_V1->V4,0,3,3200.0,2895.58,2.8,76.43,60.0,3.0,0,385.32,59.13,425.06,60.0
4077,2,E2_V1->V5,0,4,3000.0,2714.61,4.5,71.43,60.0,3.0,0,496.15,57.76,500.72,59.94
4077,3,E3_V2->V3,1,2,3500.0,3167.04,4.0,74.43,60.0,4.0,0,561.05,60.0,574.46,60.0
4077,4,E4_V2->V5,1,4,2800.0,2533.63,1.8,78.43,50.0,3.0,0,480.77,48.79,618.27,50.0
4077,5,E5_V3->V8,2,7,4200.0,3800.45,2.5,86.43,80.0,4.0,0,567.63,79.43,417.4,76.27
4077,6,E6_V4->V5,3,4,2500.0,2262.17,1.5,66.43,50.0,2.0,0,501.51,50.0,478.33,48.14
4077,7,E7_V5->V6,4,5,3600.0,3257.53,2.0,71.43,50.0,4.0,0,561.22,50.0,670.71,48.37
4077,8,E8_V6->V2,5,1,2400.0,2171.69,2.2,68.43,50.0,2.0,0,560.13,48.97,549.42,50.0
4077,9,E9_V6->V7,5,6,2800.0,2533.63,3.0,72.43,50.0,3.0,0,545.28,48.53,507.57,50.0
4077,10,E10_V7->V3,6,2,3100.0,2805.1,2.1,76.43,50.0,3.0,0,541.48,50.0,262.01,50.0
4078,0,E0_V1->V2,0,1,4000.0,3614.79,3.5,81.39,70.0,4.0,0,388.32,70.0,543.71,70.0
4078,1,E1_V1->V4,0,3,3200.0,2891.83,2.8,76.39,60.0,3.0,0,425.06,60.0,560.89,59.16
4078,2,E2_V1->V5,0,4,3000.0,2711.09,4.5,71.39,60.0,3.0,0,500.72,59.94,503.57,60.0
4078,3,E3_V2->V3,1,2,3500.0,3162.94,4.0,74.39,60.0,4.0,0,574.46,60.0,663.23,57.58
4078,4,E4_V2->V5,1,4,2800.0,2530.35,1.8,78.39,50.0,3.0,0,618.27,50.0,644.0,50.0
4078,5,E5_V3->V8,2,7,4200.0,3795.53,2.5,86.39,80.0,4.0,0,417.4,76.27,425.01,80.0
4078,6,E6_V4->V5,3,4,2500.0,2259.24,1.5,66.39,50.0,2.0,0,478.33,48.14,626.06,50.0
4078,7,E7_V5->V6,4,5,3600.0,3253.31,2.0,71.39,50.0,4.0,0,670.71,48.37,662.36,49.28
4078,8,E8_V6->V2,5,1,2400.0,2168.87,2.2,68.39,50.0,2.0,0,549.42,50.0,961.64,45.69
4078,9,E9_V6->V7,5,6,2800.0,2530.35,3.0,72.39,50.0,3.0,0,507.57,50.0,529.59,49.34
4078,10,E10_V7->V3,6,2,3100.0,2801.46,2.1,76.39,50.0,3.0,0,262.01,50.0,478.64,50.0
4079,0,E0_V1->V2,0,1,4000.0,3610.1,3.5,81.34,70.0,4.0,0,543.71,70.0,512.95,70.0
4079,1,E1_V1->V4,0,3,3200.0,2888.08,2.8,76.34,60.0,3.0,0,560.89,59.16,452.88,58.57
4079,2,E2_V1->V5,0,4,3000.0,2707.58,4.5,71.34,60.0,3.0,0,503.57,60.0,529.78,58.35
4079,3,E3_V2->V3,1,2,3500.0,3158.84,4.0,74.34,60.0,4.0,0,663.23,57.58,630.37,60.0
4079,4,E4_V2->V5,1,4,2800.0,2527.07,1.8,78.34,50.0,3.0,0,644.0,50.0,578.39,46.83
4079,5,E5_V3->V8,2,7,4200.0,3790.61,2.5,86.34,80.0,4.0,0,425.01,80.0,471.96,80.0
4079,6,E6_V4->V5,3,4,2500.0,2256.31,1.5,66.34,50.0,2.0,0,626.06,50.0,471.79,50.0
4079,7,E7_V5->V6,4,5,3600.0,3249.09,2.0,71.34,50.0,4.0,0,662.36,49.28,621.87,49.38
4079,8,E8_V6->V2,5,1,2400.0,2166.06,2.2,68.34,50.0,2.0,0,961.64,45.69,534.59,50.0
4079,9,E9_V6->V7,5,6,2800.0,2527.07,3.0,72.34,50.0,3.0,0,529.59,49.34,584.77,50.0
4079,10,E10_V7->V3,6,2,3100.0,2797.83,2.1,76.34,50.0,3.0,0,478.64,50.0,567.7,47.6
4080,0,E0_V1->V2,0,1,4000.0,3605.43,3.5,81.3,70.0,4.0,0,512.95,70.0,425.66,70.0
4080,1,E1_V1->V4,0,3,3200.0,2884.34,2.8,76.3,60.0,3.0,0,452.88,58.57,402.2,58.53
4080,2,E2_V1->V5,0,4,3000.0,2704.07,4.5,71.3,60.0,3.0,0,529.78,58.35,360.65,60.0
4080,3,E3_V2->V3,1,2,3500.0,3154.75,4.0,74.3,60.0,4.0,0,630.37,60.0,557.56,57.5
4080,4,E4_V2->V5,1,4,2800.0,2523.8,1.8,78.3,50.0,3.0,0,578.39,46.83,603.93,50.0
4080,5,E5_V3->V8,2,7,4200.0,3785.7,2.5,86.3,80.0,4.0,0,471.96,80.0,510.35,79.93
4080,6,E6_V4->V5,3,4,2500.0,2253.39,1.5,66.3,50.0,2.0,0,471.79,50.0,318.82,46.91
4080,7,E7_V5->V6,4,5,3600.0,3244.88,2.0,71.3,50.0,4.0,0,621.87,49.38,561.0,50.0
4080,8,E8_V6->V2,5,1,2400.0,2163.26,2.2,68.3,50.0,2.0,0,534.59,50.0,609.67,50.0
4080,9,E9_V6->V7,5,6,2800.0,2523.8,3.0,72.3,50.0,3.0,0,584.77,50.0,553.0,50.0
4080,10,E10_V7->V3,6,2,3100.0,2794.21,2.1,76.3,50.0,3.0,0,567.7,47.6,543.54,48.85
4081,0,E0_V1->V2,0,1,4000.0,3600.76,3.5,81.26,70.0,4.0,0,425.66,70.0,629.5,70.0
4081,1,E1_V1->V4,0,3,3200.0,2880.61,2.8,76.26,60.0,3.0,0,402.2,58.53,150.0,60.0
4081,2,E2_V1->V5,0,4,3000.0,2700.57,4.5,71.26,60.0,3.0,0,360.65,60.0,688.98,59.19
4081,3,E3_V2->V3,1,2,3500.0,3150.67,4.0,74.26,60.0,4.0,0,557.56,57.5,640.46,58.78
4081,4,E4_V2->V5,1,4,2800.0,2520.53,1.8,78.26,50.0,3.0,0,603.93,50.0,410.94,50.0
4081,5,E5_V3->V8,2,7,4200.0,3780.8,2.5,86.26,80.0,4.0,0,510.35,79.93,542.88,80.0
4081,6,E6_V4->V5,3,4,2500.0,2250.48,1.5,66.26,50.0,2.0,0,318.82,46.91,561.09,50.0
4081,7,E7_V5->V6,4,5,3600.0,3240.69,2.0,71.26,50.0,4.0,0,561.0,50.0,692.61,48.42
4081,8,E8_V6->V2,5,1,2400.0,2160.46,2.2,68.26,50.0,2.0,0,609.67,50.0,775.47,50.0
4081,9,E9_V6->V7,5,6,2800.0,2520.53,3.0,72.26,50.0,3.0,0,553.0,50.0,613.2,48.87
4081,10,E10_V7->V3,6,2,3100.0,2790.59,2.1,76.26,50.0,3.0,0,543.54,48.85,576.82,49.89
4082,0,E0_V1->V2,0,1,4000.0,3596.1,3.5,81.21,70.0,4.0,0,629.5,70.0,594.46,70.0
4082,1,E1_V1->V4,0,3,3200.0,1438.44,2.8,76.21,60.0,3.0,1,150.0,60.0,385.98,60.0
4082,2,E2_V1->V5,0,4,3000.0,2697.08,4.5,71.21,60.0,3.0,0,688.98,59.19,600.73,59.25
4082,3,E3_V2->V3,1,2,3500.0,3146.59,4.0,74.21,60.0,4.0,0,640.46,58.78,593.44,59.4
4082,4,E4_V2->V5,1,4,2800.0,1258.64,1.8,78.21,50.0,3.0,1,410.94,50.0,630.09,50.0
4082,5,E5_V3->V8,2,7,4200.0,3775.91,2.5,86.21,80.0,4.0,0,542.88,80.0,462.76,79.69
4082,6,E6_V4->V5,3,4,2500.0,2247.57,1.5,66.21,50.0,2.0,0,561.09,50.0,625.54,50.0
4082,7,E7_V5->V6,4,5,3600.0,3236.49,2.0,71.21,50.0,4.0,0,692.61,48.42,698.08,50.0
4082,8,E8_V6->V2,5,1,2400.0,2157.66,2.2,68.21,50.0,2.0,0,775.47,50.0,696.73,50.0
4082,9,E9_V6->V7,5,6,2800.0,2517.27,3.0,72.21,50.0,3.0,0,613.2,48.87,581.82,49.67
4082,10,E10_V7->V3,6,2,3100.0,2786.98,2.1,76.21,50.0,3.0,0,576.82,49.89,495.34,48.88
4083,0,E0_V1->V2,0,1,4000.0,3591.46,3.5,81.17,70.0,4.0,0,594.46,70.0,539.29,70.0
4083,1,E1_V1->V4,0,3,3200.0,2873.16,2.8,76.17,60.0,3.0,0,385.98,60.0,372.24,58.32
4083,2,E2_V1->V5,0,4,3000.0,2693.59,4.5,71.17,60.0,3.0,0,600.73,59.25,682.47,60.0
4083,3,E3_V2->V3,1,2,3500.0,3142.52,4.0,74.17,60.0,4.0,0,593.44,59.4,693.78,60.0
4083,4,E4_V2->V5,1,4,2800.0,2514.02,1.8,78.17,50.0,3.0,0,630.09,50.0,614.43,50.0
4083,5,E5_V3->V8,2,7,4200.0,3771.03,2.5,86.17,80.0,4.0,0,462.76,79.69,461.87,78.99
4083,6,E6_V4->V5,3,4,2500.0,2244.66,1.5,66.17,50.0,2.0,0,625.54,50.0,550.51,49.5
4083,7,E7_V5->V6,4,5,3600.0,3232.31,2.0,71.17,50.0,4.0,0,698.08,50.0,583.95,48.89
4083,8,E8_V6->V2,5,1,2400.0,2154.87,2.2,68.17,50.0,2.0,0,696.73,50.0,597.91,49.85
4083,9,E9_V6->V7,5,6,2800.0,2514.02,3.0,72.17,50.0,3.0,0,581.82,49.67,541.75,49.24
4083,10,E10_V7->V3,6,2,3100.0,2783.38,2.1,76.17,50.0,3.0,0,495.34,48.88,533.62,50.0
4084,0,E0_V1->V2,0,1,4000.0,3586.82,3.5,81.13,70.0,4.0,0,539.29,70.0,551.67,69.12
4084,1,E1_V1->V4,0,3,3200.0,2869.45,2.8,76.13,60.0,3.0,0,372.24,58.32,438.09,60.0
4084,2,E2_V1->V5,0,4,3000.0,2690.11,4.5,71.13,60.0,3.0,0,682.47,60.0,543.41,60.0
4084,3,E3_V2->V3,1,2,3500.0,3138.46,4.0,74.13,60.0,4.0,0,693.78,60.0,723.45,59.48
4084,4,E4_V2->V5,1,4,2800.0,2510.77,1.8,78.13,50.0,3.0,0,614.43,50.0,670.51,47.96
4084,5,E5_V3->V8,2,7,4200.0,3766.16,2.5,86.13,80.0,4.0,0,461.87,78.99,444.96,80.0
4084,6,E6_V4->V5,3,4,2500.0,2241.76,1.5,66.13,50.0,2.0,0,550.51,49.5,424.55,46.05
4084,7,E7_V5->V6,4,5,3600.0,3228.14,2.0,71.13,50.0,4.0,0,583.95,48.89,626.25,47.43
4084,8,E8_V6->V2,5,1,2400.0,2152.09,2.2,68.13,50.0,2.0,0,597.91,49.85,783.1,49.05
4084,9,E9_V6->V7,5,6,2800.0,2510.77,3.0,72.13,50.0,3.0,0,541.75,49.24,567.14,47.59
4084,10,E10_V7->V3,6,2,3100.0,2779.78,2.1,76.13,50.0,3.0,0,533.62,50.0,489.71,46.95
4085,0,E0_V1->V2,0,1,4000.0,3582.19,3.5,81.08,70.0,4.0,0,551.67,69.12,415.62,70.0
4085,1,E1_V1->V4,0,3,3200.0,2865.75,2.8,76.08,60.0,3.0,0,438.09,60.0,420.9,60.0
4085,2,E2_V1->V5,0,4,3000.0,2686.64,4.5,71.08,60.0,3.0,0,543.41,60.0,429.37,60.0
4085,3,E3_V2->V3,1,2,3500.0,3134.41,4.0,74.08,60.0,4.0,0,723.45,59.48,701.42,59.84
4085,4,E4_V2->V5,1,4,2800.0,2507.53,1.8,78.08,50.0,3.0,0,670.51,47.96,435.86,48.7
4085,5,E5_V3->V8,2,7,4200.0,3761.3,2.5,86.08,80.0,4.0,0,444.96,80.0,537.96,79.27
4085,6,E6_V4->V5,3,4,2500.0,2238.87,1.5,66.08,50.0,2.0,0,424.55,46.05,391.1,48.24
4085,7,E7_V5->V6,4,5,3600.0,3223.97,2.0,71.08,50.0,4.0,0,626.25,47.43,495.22,49.12
4085,8,E8_V6->V2,5,1,2400.0,2149.31,2.2,68.08,50.0,2.0,0,783.1,49.05,514.39,50.0
4085,9,E9_V6->V7,5,6,2800.0,2507.53,3.0,72.08,50.0,3.0,0,567.14,47.59,504.16,50.0
4085,10,E10_V7->V3,6,2,3100.0,2776.19,2.1,76.08,50.0,3.0,0,489.71,46.95,560.75,50.0
4086,0,E0_V1->V2,0,1,4000.0,3484.86,3.5,80.17,70.0,4.0,0,415.62,70.0,638.96,70.0
4086,1,E1_V1->V4,0,3,3200.0,2787.89,2.8,75.17,60.0,3.0,0,420.9,60.0,448.22,60.0
4086,2,E2_V1->V5,0,4,3000.0,2613.64,4.5,70.17,60.0,3.0,0,429.37,60.0,605.02,60.0
4086,3,E3_V2->V3,1,2,3500.0,3049.25,4.0,73.17,60.0,4.0,0,701.42,59.84,685.32,60.0
4086,4,E4_V2->V5,1,4,2800.0,2439.4,1.8,77.17,50.0,3.0,0,435.86,48.7,659.45,50.0
4086,5,E5_V3->V8,2,7,4200.0,3659.1,2.5,85.17,80.0,4.0,0,537.96,79.27,516.78,76.57
4086,6,E6_V4->V5,3,4,2500.0,2178.04,1.5,65.17,50.0,2.0,0,391.1,48.24,612.11,50.0
4086,7,E7_V5->V6,4,5,3600.0,3136.37,2.0,70.17,50.0,4.0,0,495.22,49.12,686.71,50.0
4086,8,E8_V6->V2,5,1,2400.0,2090.91,2.2,67.17,50.0,2.0,0,514.39,50.0,594.41,50.0
4086,9,E9_V6->V7,5,6,2800.0,2439.4,3.0,71.17,50.0,3.0,0,504.16,50.0,660.07,50.0
4086,10,E10_V7->V3,6,2,3100.0,2700.76,2.1,75.17,50.0,3.0,0,560.75,50.0,716.89,48.62
4087,0,E0_V1->V2,0,1,4000.0,3572.95,3.5,81.0,70.0,4.0,0,638.96,70.0,508.12,67.13
4087,1,E1_V1->V4,0,3,3200.0,2858.36,2.8,76.0,60.0,3.0,0,448.22,60.0,506.69,58.67
4087,2,E2_V1->V5,0,4,3000.0,2679.72,4.5,71.0,60.0,3.0,0,605.02,60.0,561.54,60.0
4087,3,E3_V2->V3,1,2,3500.0,3126.34,4.0,74.0,60.0,4.0,0,685.32,60.0,668.28,60.0
4087,4,E4_V2->V5,1,4,2800.0,2501.07,1.8,78.0,50.0,3.0,0,659.45,50.0,597.16,50.0
4087,5,E5_V3->V8,2,7,4200.0,3751.6,2.5,86.0,80.0,4.0,0,516.78,76.57,530.7,79.47
4087,6,E6_V4->V5,3,4,2500.0,2233.1,1.5,66.0,50.0,2.0,0,612.11,50.0,511.9,46.1
4087,7,E7_V5->V6,4,5,3600.0,3215.66,2.0,71.0,50.0,4.0,0,686.71,50.0,660.57,48.5
4087,8,E8_V6->V2,5,1,2400.0,2143.77,2.2,68.0,50.0,2.0,0,594.41,50.0,680.49,50.0
4087,9,E9_V6->V7,5,6,2800.0,2501.07,3.0,72.0,50.0,3.0,0,660.07,50.0,534.21,49.97
4087,10,E10_V7->V3,6,2,3100.0,2769.04,2.1,76.0,50.0,3.0,0,716.89,48.62,562.32,49.02
4088,0,E0_V1->V2,0,1,4000.0,3568.35,3.5,80.95,70.0,4.0,0,508.12,67.13,406.18,63.29
4088,1,E1_V1->V4,0,3,3200.0,2854.68,2.8,75.95,60.0,3.0,0,506.69,58.67,413.33,57.94
4088,2,E2_V1->V5,0,4,3000.0,2676.26,4.5,70.95,60.0,3.0,0,561.54,60.0,408.16,60.0
4088,3,E3_V2->V3,1,2,3500.0,3122.31,4.0,73.95,60.0,4.0,0,668.28,60.0,573.28,60.0
4088,4,E4_V2->V5,1,4,2800.0,2497.85,1.8,77.95,50.0,3.0,0,597.16,50.0,566.84,49.38
4088,5,E5_V3->V8,2,7,4200.0,3746.77,2.5,85.95,80.0,4.0,0,530.7,79.47,501.95,80.0
4088,6,E6_V4->V5,3,4,2500.0,2230.22,1.5,65.95,50.0,2.0,0,511.9,46.1,477.67,50.0
4088,7,E7_V5->V6,4,5,3600.0,3211.52,2.0,70.95,50.0,4.0,0,660.57,48.5,609.44,50.0
4088,8,E8_V6->V2,5,1,2400.0,2141.01,2.2,67.95,50.0,2.0,0,680.49,50.0,474.73,47.68
4088,9,E9_V6->V7,5,6,2800.0,2497.85,3.0,71.95,50.0,3.0,0,534.21,49.97,426.77,48.08
4088,10,E10_V7->V3,6,2,3100.0,2765.47,2.1,75.95,50.0,3.0,0,562.32,49.02,566.09,50.0
4089,0,E0_V1->V2,0,1,4000.0,3563.76,3.5,80.91,70.0,4.0,0,406.18,63.29,614.38,70.0
4089,1,E1_V1->V4,0,3,3200.0,2851.01,2.8,75.91,60.0,3.0,0,413.33,57.94,552.17,59.5
4089,2,E2_V1->V5,0,4,3000.0,2672.82,4.5,70.91,60.0,3.0,0,408.16,60.0,386.12,60.0
4089,3,E3_V2->V3,1,2,3500.0,3118.29,4.0,73.91,60.0,4.0,0,573.28,60.0,650.63,59.9
4089,4,E4_V2->V5,1,4,2800.0,2494.63,1.8,77.91,50.0,3.0,0,566.84,49.38,666.07,48.97
4089,5,E5_V3->V8,2,7,4200.0,3741.95,2.5,85.91,80.0,4.0,0,501.95,80.0,548.37,78.09
4089,6,E6_V4->V5,3,4,2500.0,2227.35,1.5,65.91,50.0,2.0,0,477.67,50.0,422.8,50.0
4089,7,E7_V5->V6,4,5,3600.0,3207.38,2.0,70.91,50.0,4.0,0,609.44,50.0,624.45,48.41
4089,8,E8_V6->V2,5,1,2400.0,2138.26,2.2,67.91,50.0,2.0,0,474.73,47.68,744.59,50.0
4089,9,E9_V6->V7,5,6,2800.0,2494.63,3.0,71.91,50.0,3.0,0,426.77,48.08,626.93,46.0
4089,10,E10_V7->V3,6,2,3100.0,2761.91,2.1,75.91,50.0,3.0,0,566.09,50.0,547.35,50.0
4090,0,E0_V1->V2,0,1,4000.0,3559.18,3.5,80.87,70.0,4.0,0,614.38,70.0,505.84,70.0
4090,1,E1_V1->V4,0,3,3200.0,2847.34,2.8,75.87,60.0,3.0,0,552.17,59.5,417.59,60.0
4090,2,E2_V1->V5,0,4,3000.0,2669.38,4.5,70.87,60.0,3.0,0,386.12,60.0,416.56,60.0
4090,3,E3_V2->V3,1,2,3500.0,3114.28,4.0,73.87,60.0,4.0,0,650.63,59.9,754.1,56.04
4090,4,E4_V2->V5,1,4,2800.0,2491.42,1.8,77.87,50.0,3.0,0,666.07,48.97,681.23,50.0
