timestamp_idx,node_idx,node_name,flow,speed,occupancy,queue_length,junction_type,coord_x,coord_y,precip_intensity,visibility,temperature
3853,6,V7_Lower_Parel,1867.72,33.35,0.3821,114.76,1,0.42,0.3,2.95,4883.11,29.16
3853,7,V8_South_Terminal,1843.41,40.2,0.3884,147.41,0,0.5,0.15,2.95,4883.11,29.16
3854,0,V1_Borivali_Toll,1929.89,44.51,0.3863,104.77,0,0.2,0.9,4.1,5000.0,28.31
3854,1,V2_JVLR_Interchange,2814.14,22.47,0.526,213.17,2,0.35,0.7,4.1,5000.0,28.31
3854,2,V3_Dadar_TT_Circle,2955.0,24.37,0.591,183.83,2,0.45,0.35,4.1,5000.0,28.31
3854,3,V4_Jogeshwari_WEH,1897.79,32.34,0.3526,109.3,1,0.28,0.75,4.1,5000.0,28.31
3854,4,V5_BKC_Connector,2791.45,26.38,0.5763,167.71,2,0.4,0.55,4.1,5000.0,28.31
3854,5,V6_Sion_Circle,2656.66,22.96,0.5633,173.62,2,0.52,0.5,4.1,5000.0,28.31
3854,6,V7_Lower_Parel,1994.02,28.78,0.3992,139.39,1,0.42,0.3,4.1,5000.0,28.31
3854,7,V8_South_Terminal,1823.12,39.82,0.3637,143.46,0,0.5,0.15,4.1,5000.0,28.31
3855,0,V1_Borivali_Toll,1825.08,41.7,0.3336,117.03,0,0.2,0.9,0.0,4984.88,29.6
3855,1,V2_JVLR_Interchange,2626.93,25.47,0.492,177.19,2,0.35,0.7,0.0,4984.88,29.6
3855,2,V3_Dadar_TT_Circle,2641.26,27.63,0.4952,133.7,2,0.45,0.35,0.0,4984.88,29.6
3855,3,V4_Jogeshwari_WEH,1890.14,30.77,0.3549,125.72,1,0.28,0.75,0.0,4984.88,29.6
3855,4,V5_BKC_Connector,2753.24,28.46,0.5013,152.43,2,0.4,0.55,0.0,4984.88,29.6
3855,5,V6_Sion_Circle,2887.37,20.9,0.5559,213.23,2,0.52,0.5,0.0,4984.88,29.6
3855,6,V7_Lower_Parel,1841.31,34.31,0.3584,75.84,1,0.42,0.3,0.0,4984.88,29.6
3855,7,V8_South_Terminal,1644.37,42.98,0.3273,113.56,0,0.5,0.15,0.0,4984.88,29.6
3856,0,V1_Borivali_Toll,1963.43,40.56,0.3378,102.09,0,0.2,0.9,0.0,4921.37,29.41
3856,1,V2_JVLR_Interchange,2692.43,28.99,0.501,140.92,2,0.35,0.7,0.0,4921.37,29.41
3856,2,V3_Dadar_TT_Circle,2697.55,27.82,0.5164,191.58,2,0.45,0.35,0.0,4921.37,29.41
3856,3,V4_Jogeshwari_WEH,1935.87,31.6,0.3637,131.12,1,0.28,0.75,0.0,4921.37,29.41
3856,4,V5_BKC_Connector,2876.77,27.91,0.581,145.95,2,0.4,0.55,0.0,4921.37,29.41
3856,5,V6_Sion_Circle,2753.39,24.31,0.5058,182.35,2,0.52,0.5,0.0,4921.37,29.41
3856,6,V7_Lower_Parel,1788.13,32.49,0.3404,132.54,1,0.42,0.3,0.0,4921.37,29.41
3856,7,V8_South_Terminal,1797.8,40.59,0.3313,108.8,0,0.5,0.15,0.0,4921.37,29.41
3857,0,V1_Borivali_Toll,1843.51,41.48,0.3536,130.54,0,0.2,0.9,0.0,5000.0,29.95
3857,1,V2_JVLR_Interchange,2685.19,27.15,0.4983,155.78,2,0.35,0.7,0.0,5000.0,29.95
3857,2,V3_Dadar_TT_Circle,2753.39,23.03,0.4904,190.78,2,0.45,0.35,0.0,5000.0,29.95
3857,3,V4_Jogeshwari_WEH,1870.38,34.58,0.4069,105.03,1,0.28,0.75,0.0,5000.0,29.95
3857,4,V5_BKC_Connector,2713.93,24.86,0.5283,192.63,2,0.4,0.55,0.0,5000.0,29.95
3857,5,V6_Sion_Circle,2615.45,31.47,0.5045,126.79,2,0.52,0.5,0.0,5000.0,29.95
3857,6,V7_Lower_Parel,1850.3,35.95,0.3264,85.15,1,0.42,0.3,0.0,5000.0,29.95
3857,7,V8_South_Terminal,1883.79,42.92,0.3602,130.88,0,0.5,0.15,0.0,5000.0,29.95
3858,0,V1_Borivali_Toll,1906.94,42.29,0.3941,111.36,0,0.2,0.9,0.0,5000.0,29.83
3858,1,V2_JVLR_Interchange,2574.22,26.96,0.4909,166.2,2,0.35,0.7,0.0,5000.0,29.83
3858,2,V3_Dadar_TT_Circle,2704.81,25.54,0.4926,185.02,2,0.45,0.35,0.0,5000.0,29.83
3858,3,V4_Jogeshwari_WEH,1863.13,29.33,0.3414,147.62,1,0.28,0.75,0.0,5000.0,29.83
3858,4,V5_BKC_Connector,2857.72,24.88,0.5356,165.84,2,0.4,0.55,0.0,5000.0,29.83
3858,5,V6_Sion_Circle,2810.37,27.84,0.5323,145.98,2,0.52,0.5,0.0,5000.0,29.83
3858,6,V7_Lower_Parel,1759.51,33.15,0.3421,104.38,1,0.42,0.3,0.0,5000.0,29.83
3858,7,V8_South_Terminal,1806.6,46.88,0.3277,80.88,0,0.5,0.15,0.0,5000.0,29.83
3859,0,V1_Borivali_Toll,2069.35,40.02,0.3825,125.84,0,0.2,0.9,0.0,4949.72,29.67
3859,1,V2_JVLR_Interchange,2902.23,24.51,0.541,176.07,2,0.35,0.7,0.0,4949.72,29.67
3859,2,V3_Dadar_TT_Circle,2782.31,24.38,0.5147,204.84,2,0.45,0.35,0.0,4949.72,29.67
3859,3,V4_Jogeshwari_WEH,1907.39,28.63,0.3411,128.1,1,0.28,0.75,0.0,4949.72,29.67
3859,4,V5_BKC_Connector,2640.05,26.11,0.4625,182.76,2,0.4,0.55,0.0,4949.72,29.67
3859,5,V6_Sion_Circle,2600.32,24.09,0.4537,190.61,2,0.52,0.5,0.0,4949.72,29.67
3859,6,V7_Lower_Parel,2042.85,28.36,0.394,159.82,1,0.42,0.3,0.0,4949.72,29.67
3859,7,V8_South_Terminal,2038.42,40.75,0.4387,128.68,0,0.5,0.15,0.0,4949.72,29.67
3860,0,V1_Borivali_Toll,2025.56,39.62,0.4073,130.92,0,0.2,0.9,0.0,4881.9,29.51
3860,1,V2_JVLR_Interchange,2843.01,24.48,0.5362,181.95,2,0.35,0.7,0.0,4881.9,29.51
3860,2,V3_Dadar_TT_Circle,2791.82,25.56,0.5128,185.39,2,0.45,0.35,0.0,4881.9,29.51
3860,3,V4_Jogeshwari_WEH,2078.66,27.91,0.3626,160.09,1,0.28,0.75,0.0,4881.9,29.51
3860,4,V5_BKC_Connector,2798.87,21.66,0.5574,193.31,2,0.4,0.55,0.0,4881.9,29.51
3860,5,V6_Sion_Circle,2767.87,25.44,0.5112,180.39,2,0.52,0.5,0.0,4881.9,29.51
3860,6,V7_Lower_Parel,1835.56,32.83,0.3312,100.66,1,0.42,0.3,0.0,4881.9,29.51
3860,7,V8_South_Terminal,1949.61,42.22,0.3465,112.69,0,0.5,0.15,0.0,4881.9,29.51
3861,0,V1_Borivali_Toll,1955.39,43.09,0.3903,111.19,0,0.2,0.9,0.0,4949.9,30.53
3861,1,V2_JVLR_Interchange,2812.46,25.87,0.5086,154.66,2,0.35,0.7,0.0,4949.9,30.53
3861,2,V3_Dadar_TT_Circle,2724.35,27.26,0.4911,172.6,2,0.45,0.35,0.0,4949.9,30.53
3861,3,V4_Jogeshwari_WEH,1989.54,28.01,0.3984,158.72,1,0.28,0.75,0.0,4949.9,30.53
3861,4,V5_BKC_Connector,2702.72,26.58,0.5209,170.84,2,0.4,0.55,0.0,4949.9,30.53
3861,5,V6_Sion_Circle,2850.78,26.76,0.5275,138.14,2,0.52,0.5,0.0,4949.9,30.53
3861,6,V7_Lower_Parel,2027.94,32.82,0.4096,114.42,1,0.42,0.3,0.0,4949.9,30.53
3861,7,V8_South_Terminal,2028.31,38.2,0.3989,154.5,0,0.5,0.15,0.0,4949.9,30.53
3862,0,V1_Borivali_Toll,1756.0,43.1,0.358,129.51,0,0.2,0.9,6.39,4789.36,30.93
3862,1,V2_JVLR_Interchange,2680.42,26.3,0.51,175.68,2,0.35,0.7,6.39,4789.36,30.93
3862,2,V3_Dadar_TT_Circle,2523.94,27.12,0.4846,153.89,2,0.45,0.35,6.39,4789.36,30.93
3862,3,V4_Jogeshwari_WEH,1910.19,34.19,0.3845,114.74,1,0.28,0.75,6.39,4789.36,30.93
3862,4,V5_BKC_Connector,2680.97,22.36,0.5341,241.1,2,0.4,0.55,6.39,4789.36,30.93
3862,5,V6_Sion_Circle,2724.43,25.57,0.5856,175.47,2,0.52,0.5,6.39,4789.36,30.93
3862,6,V7_Lower_Parel,1787.69,31.68,0.3516,117.15,1,0.42,0.3,6.39,4789.36,30.93
3862,7,V8_South_Terminal,1904.07,40.25,0.3979,129.56,0,0.5,0.15,6.39,4789.36,30.93
3863,0,V1_Borivali_Toll,1997.26,40.16,0.3501,130.77,0,0.2,0.9,0.0,5000.0,29.75
3863,1,V2_JVLR_Interchange,2902.07,24.87,0.5354,167.85,2,0.35,0.7,0.0,5000.0,29.75
3863,2,V3_Dadar_TT_Circle,2613.46,27.51,0.5217,154.8,2,0.45,0.35,0.0,5000.0,29.75
3863,3,V4_Jogeshwari_WEH,2201.28,25.8,0.3751,147.75,1,0.28,0.75,0.0,5000.0,29.75
3863,4,V5_BKC_Connector,2617.2,27.53,0.4877,147.03,2,0.4,0.55,0.0,5000.0,29.75
3863,5,V6_Sion_Circle,2801.14,26.47,0.5169,167.24,2,0.52,0.5,0.0,5000.0,29.75
3863,6,V7_Lower_Parel,2019.61,31.13,0.3596,120.21,1,0.42,0.3,0.0,5000.0,29.75
3863,7,V8_South_Terminal,1828.03,44.85,0.3488,92.03,0,0.5,0.15,0.0,5000.0,29.75
3864,0,V1_Borivali_Toll,1907.99,42.1,0.3465,138.26,0,0.2,0.9,0.0,5000.0,30.52
3864,1,V2_JVLR_Interchange,2658.81,25.81,0.494,158.23,2,0.35,0.7,0.0,5000.0,30.52
3864,2,V3_Dadar_TT_Circle,2677.77,23.59,0.5124,196.2,2,0.45,0.35,0.0,5000.0,30.52
3864,3,V4_Jogeshwari_WEH,1866.44,34.28,0.3742,54.12,1,0.28,0.75,0.0,5000.0,30.52
3864,4,V5_BKC_Connector,2872.92,24.94,0.5396,188.63,2,0.4,0.55,0.0,5000.0,30.52
3864,5,V6_Sion_Circle,2749.82,24.65,0.5731,187.39,2,0.52,0.5,0.0,5000.0,30.52
3864,6,V7_Lower_Parel,1941.55,29.78,0.3666,125.44,1,0.42,0.3,0.0,5000.0,30.52
3864,7,V8_South_Terminal,1958.44,40.52,0.3369,110.91,0,0.5,0.15,0.0,5000.0,30.52
3865,0,V1_Borivali_Toll,1833.94,44.47,0.3144,115.38,0,0.2,0.9,0.0,4895.43,29.72
3865,1,V2_JVLR_Interchange,2726.43,27.97,0.5079,132.18,2,0.35,0.7,0.0,4895.43,29.72
3865,2,V3_Dadar_TT_Circle,2660.92,24.89,0.5218,169.36,2,0.45,0.35,0.0,4895.43,29.72
3865,3,V4_Jogeshwari_WEH,1957.5,34.68,0.3865,139.85,1,0.28,0.75,0.0,4895.43,29.72
3865,4,V5_BKC_Connector,2900.23,26.46,0.5517,123.02,2,0.4,0.55,0.0,4895.43,29.72
3865,5,V6_Sion_Circle,2684.87,27.27,0.519,146.77,2,0.52,0.5,0.0,4895.43,29.72
3865,6,V7_Lower_Parel,2077.08,29.73,0.3807,159.14,1,0.42,0.3,0.0,4895.43,29.72
3865,7,V8_South_Terminal,1818.8,41.58,0.3437,111.47,0,0.5,0.15,0.0,4895.43,29.72
3866,0,V1_Borivali_Toll,1988.17,38.78,0.3936,159.44,0,0.2,0.9,0.0,4904.92,29.86
3866,1,V2_JVLR_Interchange,2523.66,27.96,0.4715,128.23,2,0.35,0.7,0.0,4904.92,29.86
3866,2,V3_Dadar_TT_Circle,2786.66,27.61,0.567,153.85,2,0.45,0.35,0.0,4904.92,29.86
3866,3,V4_Jogeshwari_WEH,2053.88,31.36,0.4011,126.26,1,0.28,0.75,0.0,4904.92,29.86
3866,4,V5_BKC_Connector,2671.5,27.8,0.4947,151.99,2,0.4,0.55,0.0,4904.92,29.86
3866,5,V6_Sion_Circle,2739.13,24.49,0.524,185.95,2,0.52,0.5,0.0,4904.92,29.86
3866,6,V7_Lower_Parel,1982.69,30.82,0.4007,124.02,1,0.42,0.3,0.0,4904.92,29.86
3866,7,V8_South_Terminal,1837.45,44.34,0.3589,94.56,0,0.5,0.15,0.0,4904.92,29.86
3867,0,V1_Borivali_Toll,1941.88,35.92,0.4281,179.83,0,0.2,0.9,20.46,4251.41,30.03
3867,1,V2_JVLR_Interchange,2810.37,20.7,0.6445,262.54,2,0.35,0.7,20.46,4251.41,30.03
3867,2,V3_Dadar_TT_Circle,2604.91,23.13,0.5718,228.53,2,0.45,0.35,20.46,4251.41,30.03
3867,3,V4_Jogeshwari_WEH,1693.84,28.03,0.3633,215.52,1,0.28,0.75,20.46,4251.41,30.03
3867,4,V5_BKC_Connector,2462.69,23.91,0.5253,221.22,2,0.4,0.55,20.46,4251.41,30.03
3867,5,V6_Sion_Circle,2621.85,26.55,0.5341,182.25,2,0.52,0.5,20.46,4251.41,30.03
3867,6,V7_Lower_Parel,1783.19,27.75,0.3234,173.09,1,0.42,0.3,20.46,4251.41,30.03
3867,7,V8_South_Terminal,1886.83,34.44,0.3958,212.39,0,0.5,0.15,20.46,4251.41,30.03
3868,0,V1_Borivali_Toll,1792.9,42.21,0.3353,112.34,0,0.2,0.9,0.0,5000.0,30.64
3868,1,V2_JVLR_Interchange,2666.64,24.53,0.5311,166.56,2,0.35,0.7,0.0,5000.0,30.64
3868,2,V3_Dadar_TT_Circle,2784.7,26.24,0.5523,191.44,2,0.45,0.35,0.0,5000.0,30.64
3868,3,V4_Jogeshwari_WEH,1783.65,31.91,0.3186,125.56,1,0.28,0.75,0.0,5000.0,30.64
3868,4,V5_BKC_Connector,2655.79,26.06,0.517,150.03,2,0.4,0.55,0.0,5000.0,30.64
3868,5,V6_Sion_Circle,2606.88,22.85,0.5255,191.94,2,0.52,0.5,0.0,5000.0,30.64
3868,6,V7_Lower_Parel,1735.9,30.19,0.3577,133.32,1,0.42,0.3,0.0,5000.0,30.64
3868,7,V8_South_Terminal,1850.94,45.25,0.3465,105.99,0,0.5,0.15,0.0,5000.0,30.64
3869,0,V1_Borivali_Toll,1724.88,42.67,0.3471,122.67,0,0.2,0.9,0.0,4874.0,29.83
3869,1,V2_JVLR_Interchange,2719.97,26.03,0.5106,170.56,2,0.35,0.7,0.0,4874.0,29.83
3869,2,V3_Dadar_TT_Circle,2427.78,27.63,0.4582,162.9,2,0.45,0.35,0.0,4874.0,29.83
3869,3,V4_Jogeshwari_WEH,1831.27,30.83,0.3335,108.72,1,0.28,0.75,0.0,4874.0,29.83
3869,4,V5_BKC_Connector,2369.48,25.71,0.4478,164.11,2,0.4,0.55,0.0,4874.0,29.83
3869,5,V6_Sion_Circle,2403.6,27.86,0.4362,157.53,2,0.52,0.5,0.0,4874.0,29.83
3869,6,V7_Lower_Parel,1945.61,31.33,0.3561,131.98,1,0.42,0.3,0.0,4874.0,29.83
3869,7,V8_South_Terminal,1821.37,42.0,0.3544,115.9,0,0.5,0.15,0.0,4874.0,29.83
3870,0,V1_Borivali_Toll,1699.08,48.39,0.3339,85.4,0,0.2,0.9,0.0,4939.27,31.21
3870,1,V2_JVLR_Interchange,2659.42,26.97,0.5101,182.36,2,0.35,0.7,0.0,4939.27,31.21
3870,2,V3_Dadar_TT_Circle,2395.1,26.27,0.4571,179.89,2,0.45,0.35,0.0,4939.27,31.21
3870,3,V4_Jogeshwari_WEH,1773.19,32.84,0.3465,104.17,1,0.28,0.75,0.0,4939.27,31.21
3870,4,V5_BKC_Connector,2528.74,29.36,0.4858,147.67,2,0.4,0.55,0.0,4939.27,31.21
3870,5,V6_Sion_Circle,2537.28,28.03,0.5124,167.68,2,0.52,0.5,0.0,4939.27,31.21
3870,6,V7_Lower_Parel,1804.38,34.58,0.3468,103.75,1,0.42,0.3,0.0,4939.27,31.21
3870,7,V8_South_Terminal,1911.94,37.68,0.3643,163.58,0,0.5,0.15,0.0,4939.27,31.21
3871,0,V1_Borivali_Toll,1745.22,44.86,0.3235,127.19,0,0.2,0.9,0.0,4940.73,30.97
3871,1,V2_JVLR_Interchange,2454.51,27.31,0.4705,152.16,2,0.35,0.7,0.0,4940.73,30.97
3871,2,V3_Dadar_TT_Circle,2388.12,27.57,0.4397,165.64,2,0.45,0.35,0.0,4940.73,30.97
3871,3,V4_Jogeshwari_WEH,1729.85,29.61,0.3524,122.03,1,0.28,0.75,0.0,4940.73,30.97
3871,4,V5_BKC_Connector,2645.51,26.71,0.4982,174.56,2,0.4,0.55,0.0,4940.73,30.97
3871,5,V6_Sion_Circle,2600.31,25.22,0.5143,185.8,2,0.52,0.5,0.0,4940.73,30.97
3871,6,V7_Lower_Parel,1519.18,32.62,0.2797,100.04,1,0.42,0.3,0.0,4940.73,30.97
3871,7,V8_South_Terminal,1633.91,44.25,0.3022,110.13,0,0.5,0.15,0.0,4940.73,30.97
3872,0,V1_Borivali_Toll,1700.02,43.06,0.356,119.31,0,0.2,0.9,4.24,4945.69,30.9
3872,1,V2_JVLR_Interchange,2423.88,26.92,0.435,194.94,2,0.35,0.7,4.24,4945.69,30.9
3872,2,V3_Dadar_TT_Circle,2440.61,30.69,0.4508,131.3,2,0.45,0.35,4.24,4945.69,30.9
3872,3,V4_Jogeshwari_WEH,1809.22,31.25,0.3276,139.4,1,0.28,0.75,4.24,4945.69,30.9
3872,4,V5_BKC_Connector,2517.4,23.82,0.4901,208.64,2,0.4,0.55,4.24,4945.69,30.9
3872,5,V6_Sion_Circle,2340.13,25.8,0.4539,177.34,2,0.52,0.5,4.24,4945.69,30.9
3872,6,V7_Lower_Parel,1562.6,29.81,0.3004,148.3,1,0.42,0.3,4.24,4945.69,30.9
3872,7,V8_South_Terminal,1592.04,42.6,0.2939,111.05,0,0.5,0.15,4.24,4945.69,30.9
3873,0,V1_Borivali_Toll,1826.25,44.15,0.3693,118.15,0,0.2,0.9,0.0,5000.0,30.49
3873,1,V2_JVLR_Interchange,2224.77,30.51,0.4176,120.34,2,0.35,0.7,0.0,5000.0,30.49
3873,2,V3_Dadar_TT_Circle,2451.67,25.94,0.4662,164.75,2,0.45,0.35,0.0,5000.0,30.49
3873,3,V4_Jogeshwari_WEH,1702.93,32.01,0.334,115.96,1,0.28,0.75,0.0,5000.0,30.49
3873,4,V5_BKC_Connector,2412.53,26.15,0.4642,169.3,2,0.4,0.55,0.0,5000.0,30.49
3873,5,V6_Sion_Circle,2359.32,28.25,0.4348,166.71,2,0.52,0.5,0.0,5000.0,30.49
3873,6,V7_Lower_Parel,1786.87,37.01,0.3171,65.61,1,0.42,0.3,0.0,5000.0,30.49
3873,7,V8_South_Terminal,1775.33,44.37,0.3528,97.68,0,0.5,0.15,0.0,5000.0,30.49
3874,0,V1_Borivali_Toll,1584.19,43.61,0.3067,142.01,0,0.2,0.9,0.0,5000.0,31.12
3874,1,V2_JVLR_Interchange,2217.52,29.33,0.4208,144.92,2,0.35,0.7,0.0,5000.0,31.12
3874,2,V3_Dadar_TT_Circle,2206.58,31.56,0.4715,117.26,2,0.45,0.35,0.0,5000.0,31.12
3874,3,V4_Jogeshwari_WEH,1635.85,30.78,0.3215,129.21,1,0.28,0.75,0.0,5000.0,31.12
3874,4,V5_BKC_Connector,2041.66,30.09,0.4119,162.69,2,0.4,0.55,0.0,5000.0,31.12
3874,5,V6_Sion_Circle,2301.64,31.95,0.4475,115.69,2,0.52,0.5,0.0,5000.0,31.12
3874,6,V7_Lower_Parel,1742.94,33.08,0.3118,123.37,1,0.42,0.3,0.0,5000.0,31.12
3874,7,V8_South_Terminal,1622.22,44.63,0.2948,124.51,0,0.5,0.15,0.0,5000.0,31.12
3875,0,V1_Borivali_Toll,1838.38,44.65,0.3457,82.85,0,0.2,0.9,0.0,5000.0,29.31
3875,1,V2_JVLR_Interchange,2329.36,29.21,0.4594,139.04,2,0.35,0.7,0.0,5000.0,29.31
3875,2,V3_Dadar_TT_Circle,2152.97,35.08,0.3835,91.59,2,0.45,0.35,0.0,5000.0,29.31
3875,3,V4_Jogeshwari_WEH,1486.58,34.85,0.2987,104.04,1,0.28,0.75,0.0,5000.0,29.31
3875,4,V5_BKC_Connector,2418.45,29.68,0.4118,109.92,2,0.4,0.55,0.0,5000.0,29.31
3875,5,V6_Sion_Circle,2034.55,32.34,0.3423,105.15,2,0.52,0.5,0.0,5000.0,29.31
3875,6,V7_Lower_Parel,1525.04,33.63,0.2584,96.2,1,0.42,0.3,0.0,5000.0,29.31
3875,7,V8_South_Terminal,1615.81,44.35,0.3043,107.44,0,0.5,0.15,0.0,5000.0,29.31
3876,0,V1_Borivali_Toll,1435.26,45.77,0.269,89.66,0,0.2,0.9,0.0,4969.43,31.05
3876,1,V2_JVLR_Interchange,2222.5,26.55,0.4127,177.12,2,0.35,0.7,0.0,4969.43,31.05
3876,2,V3_Dadar_TT_Circle,2163.44,32.33,0.3792,119.84,2,0.45,0.35,0.0,4969.43,31.05
3876,3,V4_Jogeshwari_WEH,1605.81,35.46,0.3269,93.15,1,0.28,0.75,0.0,4969.43,31.05
3876,4,V5_BKC_Connector,1983.78,32.56,0.3534,106.2,2,0.4,0.55,0.0,4969.43,31.05
3876,5,V6_Sion_Circle,2211.53,31.85,0.4263,118.93,2,0.52,0.5,0.0,4969.43,31.05
3876,6,V7_Lower_Parel,1393.51,35.84,0.2735,39.42,1,0.42,0.3,0.0,4969.43,31.05
3876,7,V8_South_Terminal,1551.3,43.67,0.2625,116.35,0,0.5,0.15,0.0,4969.43,31.05
3877,0,V1_Borivali_Toll,1421.85,45.86,0.2574,76.26,0,0.2,0.9,0.0,4881.26,30.97
3877,1,V2_JVLR_Interchange,2113.2,31.96,0.4001,134.92,2,0.35,0.7,0.0,4881.26,30.97
3877,2,V3_Dadar_TT_Circle,2074.99,26.28,0.3963,155.14,2,0.45,0.35,0.0,4881.26,30.97
3877,3,V4_Jogeshwari_WEH,1430.09,37.48,0.2581,76.33,1,0.28,0.75,0.0,4881.26,30.97
3877,4,V5_BKC_Connector,2258.49,30.89,0.4302,125.99,2,0.4,0.55,0.0,4881.26,30.97
3877,5,V6_Sion_Circle,2126.7,29.34,0.386,152.16,2,0.52,0.5,0.0,4881.26,30.97
3877,6,V7_Lower_Parel,1481.08,31.03,0.2689,113.93,1,0.42,0.3,0.0,4881.26,30.97
3877,7,V8_South_Terminal,1538.85,44.78,0.3041,113.34,0,0.5,0.15,0.0,4881.26,30.97
3878,0,V1_Borivali_Toll,1344.2,48.73,0.2259,74.25,0,0.2,0.9,0.0,4881.9,30.01
3878,1,V2_JVLR_Interchange,1938.95,29.85,0.3826,140.22,2,0.35,0.7,0.0,4881.9,30.01
3878,2,V3_Dadar_TT_Circle,2063.78,30.25,0.376,170.17,2,0.45,0.35,0.0,4881.9,30.01
3878,3,V4_Jogeshwari_WEH,1517.38,30.12,0.2811,121.98,1,0.28,0.75,0.0,4881.9,30.01
3878,4,V5_BKC_Connector,2390.1,27.08,0.4506,171.58,2,0.4,0.55,0.0,4881.9,30.01
3878,5,V6_Sion_Circle,2055.58,26.88,0.3989,148.21,2,0.52,0.5,0.0,4881.9,30.01
3878,6,V7_Lower_Parel,1391.11,33.89,0.2358,94.15,1,0.42,0.3,0.0,4881.9,30.01
3878,7,V8_South_Terminal,1528.63,41.77,0.283,107.0,0,0.5,0.15,0.0,4881.9,30.01
3879,0,V1_Borivali_Toll,1324.02,48.75,0.2401,66.59,0,0.2,0.9,0.0,4816.19,31.21
3879,1,V2_JVLR_Interchange,2026.63,29.18,0.3734,135.19,2,0.35,0.7,0.0,4816.19,31.21
3879,2,V3_Dadar_TT_Circle,2073.94,30.89,0.3845,122.16,2,0.45,0.35,0.0,4816.19,31.21
3879,3,V4_Jogeshwari_WEH,1503.71,33.35,0.2979,119.25,1,0.28,0.75,0.0,4816.19,31.21
3879,4,V5_BKC_Connector,1901.17,33.9,0.3651,118.4,2,0.4,0.55,0.0,4816.19,31.21
3879,5,V6_Sion_Circle,2068.71,30.8,0.4031,99.96,2,0.52,0.5,0.0,4816.19,31.21
3879,6,V7_Lower_Parel,1224.81,35.08,0.2144,48.26,1,0.42,0.3,0.0,4816.19,31.21
3879,7,V8_South_Terminal,1433.94,47.48,0.238,56.43,0,0.5,0.15,0.0,4816.19,31.21
3880,0,V1_Borivali_Toll,1195.3,43.96,0.2468,123.25,0,0.2,0.9,15.98,4394.75,31.36
3880,1,V2_JVLR_Interchange,2003.02,25.76,0.425,217.41,2,0.35,0.7,15.98,4394.75,31.36
3880,2,V3_Dadar_TT_Circle,1842.31,28.77,0.3936,152.8,2,0.45,0.35,15.98,4394.75,31.36
3880,3,V4_Jogeshwari_WEH,1421.16,29.81,0.2861,188.55,1,0.28,0.75,15.98,4394.75,31.36
3880,4,V5_BKC_Connector,1990.29,25.87,0.4311,187.55,2,0.4,0.55,15.98,4394.75,31.36
3880,5,V6_Sion_Circle,2126.76,29.77,0.4576,176.02,2,0.52,0.5,15.98,4394.75,31.36
3880,6,V7_Lower_Parel,1405.57,31.0,0.2948,146.59,1,0.42,0.3,15.98,4394.75,31.36
3880,7,V8_South_Terminal,1481.93,43.16,0.3189,127.08,0,0.5,0.15,15.98,4394.75,31.36
3881,0,V1_Borivali_Toll,1390.18,48.88,0.2473,64.7,0,0.2,0.9,0.0,4961.58,30.19
3881,1,V2_JVLR_Interchange,1821.86,32.62,0.3375,112.06,2,0.35,0.7,0.0,4961.58,30.19
3881,2,V3_Dadar_TT_Circle,2082.97,30.68,0.424,102.55,2,0.45,0.35,0.0,4961.58,30.19
3881,3,V4_Jogeshwari_WEH,1289.49,34.23,0.2491,115.8,1,0.28,0.75,0.0,4961.58,30.19
3881,4,V5_BKC_Connector,1995.84,31.94,0.3639,116.93,2,0.4,0.55,0.0,4961.58,30.19
3881,5,V6_Sion_Circle,1939.38,31.08,0.3966,126.21,2,0.52,0.5,0.0,4961.58,30.19
3881,6,V7_Lower_Parel,1303.31,37.4,0.2372,68.83,1,0.42,0.3,0.0,4961.58,30.19
3881,7,V8_South_Terminal,1258.39,46.43,0.2149,84.85,0,0.5,0.15,0.0,4961.58,30.19
3882,0,V1_Borivali_Toll,1251.97,47.0,0.2574,79.66,0,0.2,0.9,0.0,5000.0,30.58
3882,1,V2_JVLR_Interchange,2000.79,31.08,0.3674,115.04,2,0.35,0.7,0.0,5000.0,30.58
3882,2,V3_Dadar_TT_Circle,1672.27,30.08,0.3242,142.87,2,0.45,0.35,0.0,5000.0,30.58
3882,3,V4_Jogeshwari_WEH,1416.75,40.33,0.277,59.33,1,0.28,0.75,0.0,5000.0,30.58
3882,4,V5_BKC_Connector,1997.7,31.91,0.3577,92.63,2,0.4,0.55,0.0,5000.0,30.58
3882,5,V6_Sion_Circle,1845.88,32.13,0.3062,124.7,2,0.52,0.5,0.0,5000.0,30.58
3882,6,V7_Lower_Parel,1255.27,35.47,0.2134,75.22,1,0.42,0.3,0.0,5000.0,30.58
3882,7,V8_South_Terminal,1264.13,50.17,0.2308,50.99,0,0.5,0.15,0.0,5000.0,30.58
3883,0,V1_Borivali_Toll,1276.36,48.76,0.2635,99.65,0,0.2,0.9,5.55,4807.36,32.26
3883,1,V2_JVLR_Interchange,1918.76,33.39,0.3906,112.04,2,0.35,0.7,5.55,4807.36,32.26
3883,2,V3_Dadar_TT_Circle,2014.98,31.92,0.4046,88.17,2,0.45,0.35,5.55,4807.36,32.26
3883,3,V4_Jogeshwari_WEH,1251.12,39.0,0.246,49.86,1,0.28,0.75,5.55,4807.36,32.26
3883,4,V5_BKC_Connector,1728.52,32.4,0.3484,107.75,2,0.4,0.55,5.55,4807.36,32.26
